Fecha,Abierto,Alto,Bajo,Cierre,Volumen
2019-07-13,359.94,360.25,354.3,359.11,87032207
2019-07-16,362.68,368.22,354.59,363.31,55800757
2019-07-17,362.76,370.91,356.07,361.97,10335267
2019-07-18,360.94,365.97,353.8,359.4,70310637
2019-07-18,361.44,367.73,358.81,367.27,93556098
2019-07-22,369.2,371.32,364.67,365.58,93575571
2019-07-26,367.94,374.86,365.58,365.85,18367973
2019-07-29,361.34,369.5,351.73,366.28,54888820
2019-07-30,368.81,370.21,363.54,368.62,49059062
2019-07-31,370.65,372.63,360.57,366.22,74758603
2019-08-01,361.38,363.62,356.51,357.4,38757045
2019-08-01,352.49,358.41,342.17,344.05,50490327
2019-08-02,343.33,350.67,336.83,341.08,1896259
2019-08-04,340.53,348.59,334.5,340.55,3870267
2019-08-04,342.88,351.42,338.89,340.88,54796141
2019-08-05,341.44,348.16,337.13,343.89,7498371
2019-08-07,342.22,343.25,333.64,341.74,88885663
2019-08-08,337.94,343.92,332.64,341.4,82754250
2019-08-10,342.09,343.06,338.67,339.52,2626078
2019-08-15,343.19,349.53,337.35,338.97,56653213
2019-08-16,340.19,341.25,334.05,337.77,68502902
2019-08-18,340.73,347.29,335.39,336.29,85593367
2019-08-18,333.32,333.41,328.73,329.88,68580645
2019-08-19,332.66,335.36,331.76,332.38,20042540
2019-08-20,333.76,337.49,329.09,331.19,59828888
2019-08-22,328.86,334.48,323.36,325.15,30075845
2019-08-23,328.39,332.51,327.33,331.42,77238043
2019-08-24,336.97,338.74,328.59,336.23,35569482
2019-08-25,342.54,351.3,332.74,339.15,3792280
2019-08-25,342.72,344.66,342.34,344.17,28201871
2019-08-27,344.36,354.14,337.96,340.66,8602864
2019-08-28,343.35,347.55,342.64,342.99,95288858
2019-08-30,346.37,355.86,343.19,348.82,41940659
2019-08-31,349.76,351.87,348.14,349.92,74701274
2019-08-31,347.49,354.21,345.41,347.62,64094986
2019-09-01,351.49,357.27,345.09,349.08,85938731
2019-09-04,342.0,346.08,340.97,345.99,35279216
2019-09-04,348.89,353.15,346.0,351.77,39676281
2019-09-08,353.74,360.7,346.56,350.43,64343417
2019-09-08,351.2,361.72,348.44,354.7,63367298
2019-09-08,354.66,361.58,347.98,354.86,69873320
2019-09-09,359.78,369.99,354.62,366.05,39889854
2019-09-10,365.5,372.31,360.76,364.8,11737438
2019-09-17,362.61,371.32,360.81,363.9,66043261
2019-09-19,358.3,365.03,351.16,356.11,72680469
2019-09-19,357.42,363.99,357.15,357.16,44253383
2019-09-19,351.02,355.7,345.03,354.39,76271549
2019-09-19,355.88,360.0,352.22,354.83,32086604
2019-09-20,356.05,360.89,347.67,356.05,61164514
2019-09-23,357.42,367.3,354.81,357.58,22610555
2019-09-24,353.69,359.56,345.92,359.47,31120076
2019-09-25,359.34,368.98,355.08,357.55,91729767
2019-09-26,354.45,358.78,350.16,351.17,43821120
2019-09-27,345.15,353.07,341.82,344.53,87004109
2019-09-27,341.47,350.71,337.24,343.13,35399515
2019-09-29,344.13,353.15,338.38,345.02,75321041
2019-09-30,343.93,345.34,336.02,338.19,28047882
2019-10-02,333.02,341.9,326.47,335.32,58266100
2019-10-02,336.65,342.58,329.78,334.53,11154561
2019-10-06,337.43,338.93,331.15,336.81,51044941
2019-10-14,338.64,342.49,335.72,340.36,80054553
2019-10-16,347.39,355.72,341.97,348.96,89854161
2019-10-17,345.74,346.1,336.9,345.54,8111320
2019-10-17,348.53,353.92,340.58,348.23,1950867
2019-10-17,349.01,356.37,348.81,355.5,51657553
2019-10-18,352.61,353.09,345.33,349.3,32778366
2019-10-19,350.85,357.59,340.98,347.64,96811030
2019-10-20,351.78,352.0,350.98,351.45,37804196
2019-10-20,352.1,360.38,345.22,350.39,95263349
2019-10-22,347.83,350.2,340.43,341.06,98752388
2019-10-22,345.73,355.17,337.65,343.89,9363903
2019-10-23,342.19,348.39,341.66,348.19,7624173
2019-10-24,339.72,343.82,329.76,332.99,90999322
2019-10-24,335.95,337.88,328.46,330.2,65967022
2019-10-27,332.48,340.67,325.71,327.37,69686462
2019-10-30,326.26,330.54,326.14,328.77,97920339
2019-10-30,325.56,334.33,320.11,324.88,36567631
2019-11-08,331.52,331.57,323.11,323.93,37309898
2019-11-10,321.86,324.36,320.81,323.3,28819576
2019-11-11,321.95,328.22,318.31,323.82,18357448
2019-11-16,321.64,325.14,314.43,315.84,60692069
2019-11-17,319.22,322.4,319.07,320.9,71980782
2019-11-20,323.77,328.34,318.94,319.61,16454583
2019-11-21,322.6,329.17,315.61,316.06,80670480
2019-11-21,322.46,331.41,320.17,326.81,34377371
2019-11-23,328.49,328.83,319.48,322.94,98347037
2019-11-23,327.24,334.7,326.33,328.93,50575017
2019-11-23,330.02,333.98,322.7,330.11,48776432
2019-11-23,326.1,329.09,325.97,328.59,34967234
2019-11-25,330.76,337.98,329.93,335.49,21348960
2019-11-25,333.32,337.43,332.52,336.22,1549694
2019-11-26,337.47,345.53,336.53,338.05,71604095
2019-11-27,335.92,338.2,329.43,330.67,93225552
2019-11-28,334.11,343.48,328.97,336.5,52749687
2019-11-30,341.95,342.8,334.12,342.13,18887347
2019-12-01,338.81,339.64,337.01,337.63,31356924
2019-12-03,338.28,341.41,331.89,332.33,98618133
2019-12-12,327.89,333.41,322.48,326.58,47313066
2019-12-17,327.22,327.75,324.35,326.23,20618202
2019-12-17,329.57,336.75,326.83,333.09,59270795
2019-12-17,330.63,332.42,320.82,331.37,21995000
2019-12-20,330.63,331.31,329.08,329.35,88874842
2019-12-23,330.72,334.1,326.99,329.64,83250169
2019-12-23,328.38,331.23,327.31,330.94,23366329
2019-12-26,333.35,342.27,327.83,331.2,81237373
2019-12-30,331.09,334.96,326.51,327.85,28105801
2020-01-02,329.8,332.36,322.09,326.33,48125228
2020-01-04,325.76,333.37,321.73,333.09,31725243
2020-01-05,333.61,343.11,323.65,331.64,11956417
2020-01-09,327.61,329.18,319.49,326.36,74729289
2020-01-13,327.8,333.85,321.36,327.2,66656484
2020-01-13,326.73,332.92,324.68,331.54,34074098
2020-01-13,333.2,334.94,328.48,333.11,25394663
2020-01-14,328.2,329.84,318.7,328.85,57797314
2020-01-16,325.51,331.69,317.41,323.96,33640117
2020-01-19,320.4,321.23,317.73,320.11,36957118
2020-01-19,322.26,323.39,314.57,315.68,46594586
2020-01-19,322.6,327.99,313.48,315.76,44322057
2020-01-21,313.95,317.1,311.7,312.61,9111033
2020-01-21,309.09,310.85,307.91,310.17,66407136
2020-01-23,313.9,315.0,305.53,306.02,60929950
2020-01-24,310.35,317.73,302.04,308.11,47655788
2020-01-25,307.23,309.41,299.4,303.44,93960216
2020-01-25,305.01,306.07,301.35,305.06,80561032
2020-01-26,299.27,303.23,292.21,300.69,28593404
2020-01-26,306.53,311.81,303.15,304.23,92336201
2020-01-29,305.02,314.07,299.3,300.74,91507009
2020-01-30,301.42,308.16,299.58,301.84,71245748
2020-01-31,301.51,302.94,300.67,302.88,23502650
2020-02-01,304.37,307.18,299.47,304.39,53308405
2020-02-04,303.87,307.03,296.63,305.15,18839050
2020-02-04,303.54,308.73,299.36,300.41,60126020
2020-02-04,298.35,302.98,290.28,301.35,60191697
2020-02-06,299.21,305.9,294.64,305.69,18608447
2020-02-07,309.71,315.51,303.66,312.25,34968649
2020-02-09,314.04,316.29,313.74,315.54,60589704
2020-02-12,315.55,322.4,312.71,313.55,13051631
2020-02-13,313.59,313.73,310.07,312.58,58865960
2020-02-15,312.33,313.35,311.18,312.98,89795082
2020-02-15,306.67,313.18,306.53,310.3,89034247
2020-02-18,309.18,311.65,306.02,306.04,71878806
2020-02-18,305.46,305.51,298.83,305.2,18730587
2020-02-20,305.19,312.24,299.47,300.52,41158004
2020-02-22,296.15,302.17,288.33,291.18,47688761
2020-02-24,287.85,296.23,283.16,288.31,83286382
2020-02-29,294.74,303.54,286.57,301.7,45055555
2020-03-02,307.26,312.19,298.65,308.65,88796256
2020-03-02,304.86,308.66,304.39,305.03,13121213
2020-03-03,304.49,305.14,296.73,297.67,68966392
2020-03-05,301.73,310.31,301.29,302.09,47364143
2020-03-11,304.14,308.51,300.18,305.59,74788082
2020-03-12,301.18,307.84,295.04,295.89,70735929
2020-03-14,296.93,304.66,292.11,300.09,55769127
2020-03-17,298.8,305.61,297.9,302.83,81978111
2020-03-18,304.9,310.55,303.85,309.72,55424355
2020-03-20,308.28,312.83,301.14,302.64,84327826
2020-03-20,305.45,313.47,296.62,299.86,11143899
2020-03-20,299.45,302.71,299.18,301.08,31694197
2020-03-23,304.6,304.63,299.37,302.6,55178806
2020-03-24,299.07,303.32,291.4,293.88,20854976
2020-03-24,297.57,299.27,291.55,295.03,92337582
2020-03-25,298.62,304.17,291.85,296.3,77135765
2020-03-27,297.42,303.6,289.66,299.76,74014239
2020-04-02,302.06,306.93,298.75,301.12,70934923
2020-04-03,299.5,307.89,293.17,298.71,47228159
2020-04-03,302.98,306.42,297.93,302.04,90902507
2020-04-03,304.13,311.59,301.77,308.84,50642703
2020-04-04,310.64,317.14,301.86,309.96,44975829
2020-04-04,304.78,313.25,300.14,305.06,77199278
2020-04-07,301.2,301.84,293.28,294.61,89241107
2020-04-08,292.41,293.58,287.25,290.27,8902904
2020-04-09,289.12,290.74,286.7,289.66,36839410
2020-04-09,290.72,299.08,286.47,294.38,49806417
2020-04-12,294.61,297.14,289.05,294.22,46204635
2020-04-12,295.0,297.63,292.05,297.19,56375486
2020-04-16,294.32,296.86,289.15,292.36,50158264
2020-04-16,292.29,295.95,289.89,294.19,70674041
2020-04-20,293.14,299.01,285.29,286.46,67444865
2020-04-21,283.29,287.78,279.37,286.58,30594812
2020-04-21,288.3,296.74,283.17,290.69,12356768
2020-04-22,292.59,296.17,284.08,285.54,16192166
2020-04-24,284.76,291.44,277.62,283.53,73178462
2020-04-25,284.22,290.83,279.41,286.3,6641395
2020-04-25,289.17,297.49,281.21,284.86,82131608
2020-04-26,283.8,289.11,279.73,288.37,60496712
2020-04-28,290.42,297.0,289.72,289.74,47621854
2020-05-02,294.91,299.79,293.32,299.31,6356826
2020-05-02,297.77,303.33,293.77,298.64,92865008
2020-05-02,300.77,301.48,293.87,300.95,42681012
2020-05-03,299.75,303.3,297.18,299.05,55651913
2020-05-04,304.0,305.91,296.21,303.92,92682498
2020-05-06,305.95,306.66,298.29,305.94,39735309
2020-05-06,304.67,306.49,299.08,303.36,20441139
2020-05-07,303.4,306.2,302.39,305.49,71116919
2020-05-10,301.24,309.59,292.93,305.86,36621474
2020-05-10,311.14,315.21,303.87,309.65,94062638
2020-05-13,304.4,312.45,296.65,297.6,3081485
2020-05-15,300.33,300.62,300.2,300.35,8360080
2020-05-16,307.41,310.75,298.91,303.93,91984016
2020-05-16,303.13,311.75,296.67,299.43,30569743
2020-05-18,297.44,298.52,295.45,297.52,58966253
2020-05-21,295.85,296.58,289.4,293.46,48074578
2020-05-21,296.95,298.83,296.25,296.57,27592884
2020-05-22,295.23,298.28,289.48,290.05,15474484
2020-05-25,290.59,292.94,284.68,285.42,3003788
2020-05-26,285.57,288.59,278.26,286.58,24316978
2020-05-28,287.28,294.23,284.35,288.73,40326740
2020-05-30,282.67,289.98,277.1,284.9,32872090
2020-05-30,281.96,287.64,280.29,283.87,88131544
2020-06-01,285.32,291.92,283.32,290.7,26539357
2020-06-02,288.98,290.6,282.88,288.13,11191491
2020-06-04,288.15,293.46,280.11,292.35,77929678
2020-06-04,289.55,291.8,289.5,290.74,91701342
2020-06-08,287.33,287.5,282.82,284.55,12190441
2020-06-11,282.77,289.08,278.25,288.75,94343589
2020-06-12,291.83,299.45,284.94,286.13,14516102
2020-06-12,285.4,288.32,280.06,282.47,86920181
2020-06-16,284.8,290.96,279.08,285.9,42819764
2020-06-18,283.92,291.19,275.87,289.01,59832429
2020-06-19,288.15,296.58,280.1,285.69,46095046
2020-06-20,279.42,282.98,272.25,278.25,57865373
2020-06-22,279.3,282.54,273.08,278.55,28565570
2020-06-24,279.29,283.26,275.98,276.12,7289021
2020-06-24,275.18,278.78,270.08,277.92,87567783
2020-06-24,276.91,278.9,273.76,274.94,87417107
2020-06-27,270.17,276.69,269.13,275.84,19065189
2020-06-27,274.37,281.79,267.52,279.69,86584841
2020-06-27,281.86,289.08,273.56,287.3,30020251
2020-06-28,283.87,284.29,279.83,281.6,71430273
2020-06-28,282.23,285.94,282.21,284.22,41556510
2020-06-29,279.79,280.62,279.44,280.06,82855618
2020-06-30,278.49,278.93,271.28,277.98,9307114
2020-07-01,279.4,282.35,271.18,278.0,88108006
2020-07-02,281.2,284.71,278.58,279.31,72190602
2020-07-03,276.98,283.55,275.39,281.37,37950166
2020-07-04,281.62,281.88,277.22,278.61,87508365
2020-07-05,276.07,283.5,275.72,276.44,48069533
2020-07-05,278.38,284.15,277.82,284.06,60736557
2020-07-05,284.47,292.49,278.15,287.02,47810108
2020-07-08,287.0,294.08,279.14,288.5,62068800
2020-07-08,285.23,292.79,276.71,283.07,13428614
2020-07-10,285.67,285.93,283.91,285.22,56693234
2020-07-14,281.24,289.53,275.18,281.65,50752780
2020-07-15,279.64,283.98,277.87,278.02,99558343
2020-07-15,277.24,282.0,270.4,280.64,3701829
2020-07-17,280.61,285.37,278.53,280.02,39243061
2020-07-19,279.41,286.5,275.41,281.91,71296137
2020-07-19,282.14,288.22,274.21,284.54,72741101
2020-07-19,287.77,288.66,281.0,285.18,45913058
2020-07-22,282.73,289.24,274.93,278.25,92647128
2020-07-22,276.86,282.53,271.92,272.16,61597982
2020-07-23,276.48,279.14,270.65,275.0,16299943
2020-07-25,273.33,275.91,268.46,271.4,84731019
2020-07-25,270.32,272.52,263.85,270.46,18817289
2020-07-26,272.28,277.8,268.6,268.65,31864248
2020-07-28,269.76,277.4,265.42,271.65,34404130
2020-07-29,270.85,272.86,264.41,264.93,49011113
2020-07-31,262.91,262.99,258.11,261.46,32817363
2020-07-31,259.99,262.65,253.75,261.11,58710470
2020-08-01,263.8,266.6,258.6,261.98,26385891
2020-08-02,262.09,262.79,256.72,262.71,87773487
2020-08-02,264.96,272.75,258.46,264.55,82850003
2020-08-04,265.3,272.58,258.48,271.89,27544301
2020-08-05,272.94,280.17,272.71,273.92,49639988
2020-08-09,270.34,270.71,262.51,269.52,54993946
2020-08-09,266.58,268.29,263.38,264.23,30186005
2020-08-12,264.37,269.98,256.7,257.93,60702191
2020-08-12,251.41,252.68,245.55,249.67,17820833
2020-08-16,249.81,251.99,247.14,249.65,55045719
2020-08-19,244.56,251.72,240.35,248.98,96165367
2020-08-20,248.19,251.51,245.95,249.09,24795422
2020-08-23,254.44,260.21,250.19,259.21,83920198
2020-08-24,257.06,260.52,255.17,258.74,57606988
2020-08-25,256.07,257.79,255.1,256.81,47487582
2020-08-29,260.69,265.74,257.68,263.9,7319421
2020-08-29,258.9,263.75,257.68,258.59,93520184
2020-08-30,265.71,270.68,263.12,263.7,15425540
2020-08-31,265.08,267.9,259.7,261.19,50254471
2020-09-01,263.64,270.93,258.43,270.1,4760295
2020-09-01,266.99,268.8,260.27,264.2,83732468
2020-09-02,263.81,269.39,260.65,266.96,98144044
2020-09-02,265.61,268.9,260.98,263.33,1935601
2020-09-05,264.93,271.36,263.43,268.05,38619644
2020-09-07,269.28,271.85,267.01,268.57,37556280
2020-09-07,272.85,275.55,268.22,273.16,66439824
2020-09-08,274.13,279.87,269.99,272.57,81016887
2020-09-09,277.75,284.72,274.01,282.77,84073284
2020-09-10,282.13,284.55,278.73,279.57,83985320
2020-09-10,277.5,281.39,275.57,280.04,77384767
2020-09-10,275.37,275.66,267.66,272.01,73791390
2020-09-15,266.85,271.0,266.81,266.99,53611660
2020-09-19,267.05,268.54,266.04,266.78,71931615
2020-09-20,266.64,269.78,264.94,267.27,36922290
2020-09-20,268.04,273.19,265.6,270.83,42637934
2020-09-25,267.36,274.13,259.92,264.64,32086145
2020-09-25,262.26,264.54,259.39,260.24,20466743
2020-09-26,264.86,266.52,262.09,266.33,33192805
2020-09-26,269.34,271.58,265.07,270.69,12098259
2020-09-28,268.76,272.22,261.32,267.91,89003511
2020-09-29,271.56,273.92,265.16,270.15,83858125
2020-10-02,270.81,273.37,267.03,271.64,37669257
2020-10-06,272.18,273.97,267.88,271.8,19399806
2020-10-07,272.29,279.18,270.12,272.53,14844317
2020-10-08,270.09,273.62,267.27,270.74,80316158
2020-10-09,266.89,267.9,261.96,266.75,25846158
2020-10-09,261.46,263.51,254.86,255.87,61606475
2020-10-11,253.62,259.6,251.01,251.78,82500152
2020-10-11,253.56,256.18,251.01,255.81,87605040
2020-10-13,260.31,263.9,255.92,262.72,84308240
2020-10-15,263.9,268.32,260.4,263.03,18423380
2020-10-21,263.6,265.58,259.6,262.48,42987884
2020-10-23,261.13,263.26,256.87,263.21,1297040
2020-10-28,263.82,270.49,261.3,265.14,24816433
2020-10-28,266.15,269.2,265.54,269.02,60361883
2020-10-30,270.45,278.34,269.75,277.03,49253966
2020-10-31,278.48,279.39,273.51,273.75,69538817
2020-11-01,275.39,278.75,269.61,273.75,60007370
2020-11-05,272.9,275.14,272.31,275.0,26948403
2020-11-06,273.57,274.52,271.37,273.46,34189601
2020-11-07,271.6,274.8,264.78,267.82,97491770
2020-11-07,266.56,268.58,261.59,262.7,99462231
2020-11-11,259.91,262.92,252.16,254.23,63374029
2020-11-12,248.19,248.56,245.06,247.84,18404377
2020-11-14,251.97,257.09,248.77,253.77,90224046
2020-11-14,256.27,263.24,252.97,257.62,33468369
2020-11-15,258.69,262.47,255.46,257.98,82874828
2020-11-15,257.46,257.83,257.2,257.57,77935528
2020-11-16,257.62,257.92,250.27,252.15,97497525
2020-11-16,253.77,255.48,252.34,254.47,59741744
2020-11-18,251.05,253.62,246.63,250.5,50837537
2020-11-23,247.5,253.18,245.22,248.44,69325421
2020-11-23,247.76,248.52,246.43,248.12,91039956
2020-11-24,247.36,249.62,240.91,245.12,88713031
2020-11-25,245.93,246.11,245.53,245.76,89621978
2020-11-26,242.54,247.49,238.18,246.07,30560141
2020-11-26,240.89,241.19,237.64,241.12,41179090
2020-11-27,240.71,245.23,238.9,241.88,39473972
2020-12-01,243.23,245.89,240.11,240.68,24739291
2020-12-02,236.29,242.85,230.08,242.22,74514416
2020-12-02,242.74,245.2,238.31,244.5,71250646
2020-12-05,242.82,248.56,239.54,240.88,45389495
2020-12-05,241.9,242.5,236.66,238.37,94452701
2020-12-09,237.96,241.42,230.92,238.04,75082251
2020-12-10,235.62,239.61,230.98,234.83,13877477
2020-12-10,235.62,238.39,231.67,237.54,66119251
2020-12-12,238.92,241.17,232.63,234.76,89553947
2020-12-13,237.42,243.9,230.69,239.62,2735401
2020-12-15,238.19,243.94,233.69,236.14,70126953
2020-12-16,236.91,238.92,231.6,231.96,8273977
2020-12-20,232.59,237.6,229.09,230.7,32315682
2020-12-21,226.94,233.52,224.84,231.13,48396881
2020-12-22,233.91,236.69,228.08,236.27,38087466
2020-12-25,235.43,240.3,232.25,234.73,13716910
2020-12-27,232.67,237.82,230.99,231.43,58913194
2020-12-27,230.62,233.82,226.34,227.72,2387308
2020-12-30,227.69,231.81,225.61,225.83,17045430
2020-12-30,229.41,230.04,223.51,227.55,90616068
2020-12-30,225.23,227.42,222.32,222.49,30306288
2020-12-31,221.49,222.81,217.11,217.85,81694817
2021-01-03,218.41,223.59,217.23,221.87,48978026
2021-01-08,216.95,217.98,215.91,216.16,92810145
2021-01-11,217.71,221.47,213.35,219.5,81746734
2021-01-11,215.1,218.88,213.5,216.01,95738046
2021-01-12,216.32,218.84,212.73,216.68,46137738
2021-01-13,215.19,215.46,209.18,214.4,88388477
2021-01-13,208.86,214.64,204.1,211.67,26712635
2021-01-13,209.34,215.26,205.3,212.78,69157874
2021-01-14,213.4,217.82,209.31,217.74,69506179
2021-01-14,220.7,223.04,218.82,219.4,59985982
2021-01-16,219.3,221.25,213.27,217.66,4611729
2021-01-17,217.84,219.01,211.56,215.04,15193976
2021-01-17,216.85,221.06,211.1,219.93,12237258
2021-01-18,219.43,222.0,218.08,218.39,8139221
2021-01-19,215.94,217.1,210.33,210.81,93677376
2021-01-19,212.94,218.98,209.56,215.54,64735808
2021-01-19,213.74,217.9,209.45,216.1,27537488
2021-01-21,210.75,211.51,209.31,211.3,30092128
2021-01-22,209.73,210.36,205.37,206.14,80874559
2021-01-22,206.38,207.32,204.67,206.4,79881364
2021-01-29,204.1,208.7,200.91,205.29,58787525
2021-01-30,204.48,209.26,204.36,209.11,16642162
2021-02-01,208.97,213.65,204.52,207.52,28547480
2021-02-03,201.7,203.41,197.79,201.15,58349751
2021-02-05,201.09,206.63,197.96,204.85,14362976
2021-02-05,203.9,209.3,203.78,208.67,4597063
2021-02-05,211.37,214.53,207.32,212.46,17041334
2021-02-06,212.99,215.12,211.48,214.55,85957701
2021-02-09,211.39,211.6,205.94,210.8,92706632
2021-02-10,212.03,215.72,206.12,209.72,33234675
2021-02-12,211.15,215.86,206.67,214.6,99253718
2021-02-13,213.17,213.52,206.79,210.39,15927929
2021-02-15,206.68,211.27,202.35,209.27,1126639
2021-02-18,211.42,211.52,205.58,206.76,62590408
2021-02-18,205.49,210.26,201.18,204.62,60159952
2021-02-19,203.73,206.31,201.39,205.5,11938528
2021-02-19,204.7,206.49,199.19,205.27,95208239
2021-02-21,205.29,209.82,202.28,209.53,57669740
2021-02-28,207.97,209.29,204.78,208.83,62664651
2021-03-01,208.65,214.59,206.68,211.65,10306355
2021-03-07,206.53,208.23,204.84,205.33,54576144
2021-03-11,206.39,207.28,204.79,206.65,5312826
2021-03-11,205.98,211.74,201.91,202.64,40490214
2021-03-11,204.51,208.08,202.86,207.44,14707816
2021-03-12,206.53,208.95,204.23,208.22,48043495
2021-03-13,209.82,212.38,208.34,210.61,91416462
2021-03-16,210.81,214.26,209.27,210.85,30334199
2021-03-17,210.37,211.35,207.92,208.88,65627534
2021-03-18,209.24,209.35,203.3,208.78,73869585
2021-03-19,210.18,215.14,204.73,206.64,22805294
2021-03-20,207.8,209.82,203.07,208.91,65165755
2021-03-20,207.95,211.36,203.48,207.06,78255855
2021-03-22,203.39,207.99,199.09,202.08,41316985
2021-03-23,200.86,206.08,196.01,199.8,91371898
2021-03-25,198.31,200.36,196.74,200.02,73593693
2021-03-25,199.65,200.24,196.74,199.35,46309630
2021-03-27,196.62,198.76,191.85,195.68,30573203
2021-03-30,198.91,202.45,198.43,200.64,82970845
2021-04-01,200.72,205.39,196.87,204.02,28464286
2021-04-03,206.61,210.97,204.0,207.63,58292261
2021-04-03,204.43,207.1,204.39,206.96,91003043
2021-04-04,205.37,205.4,199.56,200.1,1560726
2021-04-04,200.25,201.19,195.9,197.9,29453221
2021-04-05,198.42,202.13,196.22,200.56,93184833
2021-04-08,200.72,205.61,198.82,200.04,3620321
2021-04-12,200.08,204.66,197.42,200.7,17401361
2021-04-12,199.06,203.17,194.39,196.97,68449377
2021-04-13,197.26,199.86,197.25,197.58,27581406
2021-04-13,197.03,202.56,192.92,193.09,24421607
2021-04-15,191.46,195.99,190.57,191.08,43007447
2021-04-15,188.78,193.1,185.99,192.6,53582608
2021-04-16,190.51,193.84,189.23,189.98,57018169
2021-04-16,188.87,191.88,188.21,190.43,41668743
2021-04-18,186.0,190.5,185.67,190.07,27235062
2021-04-19,190.15,192.07,186.44,187.11,30608235
2021-04-21,188.29,190.37,183.98,190.08,57887982
2021-04-21,193.7,195.89,193.05,194.87,66581594
2021-04-22,192.93,195.61,188.6,195.09,13432371
2021-04-25,194.3,199.56,192.82,194.12,96438232
2021-04-25,192.9,193.8,190.93,191.71,4141033
2021-04-26,194.57,195.23,193.02,193.88,68999425
2021-04-29,196.22,197.63,195.87,196.06,49980796
2021-04-30,197.13,201.71,192.15,194.98,59914010
2021-05-04,192.35,197.81,189.65,190.84,36829332
2021-05-10,189.66,193.25,188.51,191.64,51497758
2021-05-10,191.9,193.42,187.09,192.46,59770552
2021-05-10,192.95,194.9,191.6,194.76,88168527
2021-05-10,197.45,199.79,193.01,194.03,67801265
2021-05-14,194.53,199.93,191.99,199.48,25919454
2021-05-15,196.99,197.89,192.75,197.6,7207797
2021-05-15,199.67,201.8,199.43,200.2,93102070
2021-05-16,199.98,202.54,195.14,199.44,48531103
2021-05-17,201.75,204.32,199.91,201.91,84507982
2021-05-17,200.78,201.67,197.86,198.24,54059024
2021-05-18,197.03,198.16,196.64,197.09,77967063
2021-05-20,197.67,201.74,193.02,198.72,25642040
2021-05-21,199.0,202.03,194.52,196.91,72465326
2021-05-22,195.29,200.96,190.62,199.0,60231747
2021-05-23,198.08,200.8,197.29,198.72,81366693
2021-05-25,198.28,198.39,194.05,194.38,77122759
2021-05-25,196.75,199.7,194.49,194.96,26750771
2021-05-27,195.75,196.5,195.52,195.65,91484608
2021-05-27,193.01,197.4,191.54,196.44,67322682
2021-05-27,194.91,197.89,191.5,197.83,16391322
2021-05-29,196.53,201.44,194.12,200.49,15230341
2021-05-31,199.9,200.3,196.12,198.54,48748497
2021-06-02,197.27,197.66,191.85,193.36,51591207
2021-06-02,194.49,198.06,191.73,192.93,4394007
2021-06-06,192.38,196.37,189.74,192.51,7105541
2021-06-12,192.44,195.69,187.33,189.79,80234507
2021-06-13,191.64,195.99,190.54,195.39,45490859
2021-06-16,190.71,193.13,187.01,188.96,80649179
2021-06-20,188.23,192.81,183.78,184.26,6309597
2021-06-20,182.56,182.58,179.2,182.06,79803185
2021-06-26,181.25,181.67,178.4,178.77,21043912
2021-06-28,178.03,181.97,172.79,178.5,63706969
2021-06-29,180.91,182.39,176.24,179.53,81648024
2021-07-01,182.07,184.28,177.09,180.86,56690007
2021-07-05,179.42,182.69,174.41,179.31,38276823
2021-07-05,177.24,178.16,173.34,174.34,20333265
2021-07-06,178.25,178.82,176.98,178.22,17998796
2021-07-09,178.1,178.94,175.09,175.82,85536058
2021-07-11,177.38,178.07,176.63,176.71,43684878
2021-07-12,175.75,179.73,172.97,176.71,21783083
2021-07-14,179.11,179.87,176.8,178.23,13311362
2021-07-14,179.91,182.25,179.84,180.37,11414338
2021-07-16,179.3,179.41,174.39,177.04,73208364
2021-07-19,181.95,185.17,179.17,183.96,77202727
2021-07-19,183.57,183.75,183.48,183.55,38161296
2021-07-23,182.25,186.14,178.89,182.96,11125101
2021-07-23,184.36,187.81,181.29,184.8,57797344
2021-07-27,186.3,188.5,181.44,184.18,17333154
2021-07-28,185.07,190.04,180.23,185.07,72868119
2021-07-30,185.31,188.89,182.13,186.4,11745838
2021-08-03,186.62,186.65,183.74,184.89,35238178
2021-08-06,181.87,183.24,181.71,183.16,31236392
2021-08-07,184.38,184.93,179.12,184.91,39584370
2021-08-10,183.96,188.11,179.25,179.61,8942505
2021-08-11,179.06,179.88,173.79,176.93,7855184
2021-08-14,176.0,177.44,175.76,177.37,7203564
2021-08-14,179.42,183.04,177.59,181.25,93666754
2021-08-14,181.48,185.42,177.24,180.64,87186694
2021-08-16,181.15,182.96,177.63,179.7,84958957
2021-08-17,180.13,182.5,177.99,179.4,13167283
2021-08-19,177.25,180.07,173.79,175.12,18745305
2021-08-20,175.74,176.94,175.0,176.06,43944008
2021-08-21,174.6,176.06,169.95,173.01,47267340
2021-08-22,175.58,175.93,173.82,174.56,98209372
2021-08-26,173.21,175.37,168.81,174.85,71516914
2021-08-27,175.38,178.37,171.94,174.98,7931761
2021-08-28,175.2,176.87,172.12,174.29,89526816
2021-08-29,171.76,176.48,166.9,176.15,1414211
2021-08-30,177.92,178.84,173.63,176.27,82813198
2021-08-30,174.33,176.09,169.74,170.16,74565409
2021-08-31,170.45,175.01,166.15,173.52,7346983
2021-09-01,172.25,177.22,169.63,173.46,41319120
2021-09-01,173.39,176.69,172.21,174.17,3838532
2021-09-02,174.61,179.2,172.39,177.33,56472648
